FACILITY NAME,PERMIT ID,URL TO PERMIT TEXT,FACILITY LOCATION,FACILITY CITY,FACILITY STATE,FACILITY ZIP,ISSUE DATE,EXPIRE DATE,Location
CONMED CORPORATION,6-3016-00171/00004,http://www.dec.ny.gov/dardata/boss/afs/permits/630160017100004_r1.pdf,525 FRENCH RD,UTICA,NY,13502,12/06/2013,12/05/2023,
SUPERIOR PLUS ENERGY SERVICES,6-3044-00023/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/630440002300007.pdf,9678 RIVER RD,MARCY,NY,13403,12/22/1998,,
BUCKEYE MARCY TERMINAL,6-3044-00039/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/630440003900005.pdf,9570 RIVERSIDE DR,MARCY,NY,13403,06/06/2000,,
SPECIAL METALS CORPORATION,6-3048-00029/00134,http://www.dec.ny.gov/dardata/boss/afs/permits/630480002900134.pdf,4317 MIDDLE SETTLEMENT RD,NEW HARTFORD,NY,13413,08/14/2003,,
BURRSTONE ENERGY CENTER CHP PLANT,6-3048-00126/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/630480012600002_r1.pdf,1656 CHAMPLIN AVE,NEW HARTFORD,NY,13502,09/08/2014,09/07/2024,
WATERVILLE VETERINARY CLINIC,6-3054-00022/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/630540002200002.pdf,7383 MADISON ST,WATERVILLE,NY,13480,12/13/2004,,
TURBINE ENGINES COMPONENTS TECHNOLOGIES-UTICA CORP,6-3070-00035/00045,http://www.dec.ny.gov/dardata/boss/afs/permits/630700003500045_r1.pdf,2 HALSEY RD,WHITESBORO,NY,13492,02/02/2015,02/01/2025,
HOOSIER MAGNETICS INC,6-4012-00013/02002,http://www.dec.ny.gov/dardata/boss/afs/permits/640120001302002_r1.pdf,110 DENNY ST,OGDENSBURG,NY,13669,05/01/2015,04/30/2025,
RIVERVIEW CORRECTIONAL FACILITY,6-4012-00111/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/640120011100001.pdf,ROUTE 37 NEAR 37A,OGDENSBURG,NY,13669,03/07/2001,,
SEAVEY RD QUARRY,6-4040-00001/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/640400000102001_r1.pdf,164 SEAVEY RD,GOUVERNEUR,NY,13642,10/17/2014,10/16/2024,
DUNN PAPER - NATURAL DAM,6-4040-00006/00015,http://www.dec.ny.gov/dardata/boss/afs/permits/640400000600015_r1.pdf,4921 ST RTE 58N - W OF GOUVENEUR|OSWEGATCHIE RIVER,GOUVERNEUR,NY,13642,08/22/2013,03/31/2020,
ALCOA MASSENA OPERATIONS (WEST PLANT),6-4058-00003/00382,http://www.dec.ny.gov/dardata/boss/afs/permits/640580000300382.pdf,PARK AVE E,MASSENA,NY,13662,06/06/2014,06/05/2024,
MASSENA METAL INC,6-4058-00051/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/640580005100003.pdf,SOUTH RACQUETTE RD & SOUTH MAIN ST,MASSENA,NY,13662,05/26/2005,,
CURRAN RENEWABLE ENERGY LLC,6-4058-00123/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/640580012300002_r1.pdf,20 COMMERCE DR,MASSENA,NY,13622,11/03/2014,11/02/2024,
BARRETT PAVING NORWOOD QUARRY,6-4062-00002/00023,http://www.dec.ny.gov/dardata/boss/afs/permits/640620000200023_r1.pdf,7971 ST RTE 56 - W SIDE - 1 MI N OF BRAY RD,NORWOOD,NY,13668,04/09/2014,04/08/2024,
APC PAPER COMPANY OF NEW YORK,6-4062-00027/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/640620002700005_r1.pdf,100 REMINGTON AVE,NORFOLK,NY,13667,09/23/2014,09/22/2024,
KNAPPS STATION ROAD QUARRY,6-4062-00043/00008,http://www.dec.ny.gov/dardata/boss/afs/permits/640620004300008_r1.pdf,CO RTE 47 - N SIDE - W OF RAILROAD,NORFOLK,NY,13668,05/01/2015,04/30/2025,
POTSDAM SPECIALTY PAPER INC,6-4074-00033/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/640740003302001.pdf,547A SISSONVILLE RD,POTSDAM,NY,13676,04/07/2014,03/31/2024,
SUNY COLLEGE AT POTSDAM,6-4074-00089/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/640740008900005.pdf,44 PIERREPONT AVE,POTSDAM,NY,13676,03/23/2010,,
SHEEHAN ASPHALT PLANT POTSDAM,6-4074-00142/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/640740014200001_r1.pdf,75 REYNOLDS RD,POTSDAM,NY,13676,09/29/2014,09/28/2024,
STOCKHOLM LIMESTONE QUARRY,6-4080-00003/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/640800000300005_r1.pdf,CATAMOUNT RIDGE,WINTHROP,NY,13697,09/29/2014,09/28/2024,
HANSON - OGDENSBURG,6-4099-00021/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/640990002102001_r1.pdf,701 CEDAR ST,OGDENSBURG,NY,13669,10/03/2014,10/02/2024,
BARRETT PAVING BOONVILLE QUARRY,6-9906-00045/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/699060004500005_r1.pdf,ST RTE 12 - E SIDE AT COUNTY LINE,BOONVILLE,NY,13309,02/20/2015,02/19/2025,
BARRETT PAVING - ROUNDHOUSE RD,7-0302-00008/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/703020000800005.pdf,14 BRANDYWINE AVE,BINGHAMTON,NY,13901,10/23/2000,,
OCEAN STEEL CORP,7-0328-00037/00014,http://www.dec.ny.gov/dardata/boss/afs/permits/703280003700014.pdf,53 SHAW RD,CONKLIN,NY,13748,09/01/2011,,
ARDAGH METAL PACKAGING USA INC,7-0328-00080/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/703280008000001.pdf,379 BROOME CORPORATE PKWY,CONKLIN,NY,13748,01/28/2009,,
FRITO LAY,7-0334-00009/00023,http://www.dec.ny.gov/dardata/boss/afs/permits/703340000900023.pdf,10 SPUD LN,KIRKWOOD,NY,13795,02/25/2005,,
GEORGE INDUSTRIES,7-0346-00030/00015,http://www.dec.ny.gov/dardata/boss/afs/permits/703460003000015.pdf,1 S PAGE AVENUE,UNION,NY,13760,08/31/2005,,
VESTAL TERMINAL,7-0348-00006/00022,http://www.dec.ny.gov/dardata/boss/afs/permits/703480000600022.pdf,3121 SHIPPER RD,VESTAL,NY,13850,03/24/2006,,
CITGO VESTAL TERMINAL,7-0348-00024/00009,http://www.dec.ny.gov/dardata/boss/afs/permits/703480002400009.pdf,3212 OLD VESTAL RD,VESTAL,NY,13850,12/12/1997,,
DUNBAR COMPRESSOR STATION,7-0350-00106/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/703500010600001.pdf,414 DUNBAR RD,WINDSOR,NY,13865,06/01/2011,02/13/2019,
DUNBAR COMPRESSOR STATION,7-0350-00106/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/703500010600001.pdf,414 DUNBAR RD,WINDSOR,NY,13865,06/01/2011,02/13/2019,
NYSEG AUBURN SUBSTATION,7-0501-00099/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/705010009900001.pdf,STATE STREET NORTH OF DIVISION STREET(RTE 38),AUBURN,NY,13021,06/28/2000,,
NYS CAYUGA CORRECTIONAL FACILITY,7-0542-00012/00010,http://www.dec.ny.gov/dardata/boss/afs/permits/705420001200010.pdf,2202 ST RTE 38A,MORAVIA,NY,13118,01/09/2001,,
UPSCO INC,7-0542-00088/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/705420008800001.pdf,67 CENTRAL ST,MORAVIA,NY,13118,02/17/2009,,
BAILLIE LUMBER CO,7-0860-00017/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/708600001700005_r1.pdf,E SCHOOL ST - END,SMYRNA,NY,13464,09/30/2014,09/29/2024,
CORTLAND LINE CO,7-1122-00004/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/711220000400001_r1.pdf,3736 KELLOGG RD,CORTLAND,NY,13045,09/15/2010,,
GUTCHESS LUMBER COMPANY INC.,7-1122-00005/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/711220000500002.pdf,880 MCLEAN RD,CORTLAND,NY,13045,12/26/2002,,
MCGRAW WOOD PRODUCTS,7-1122-00038/00012,http://www.dec.ny.gov/dardata/boss/afs/permits/711220003800012.pdf,1 CHARLES ST,MCGRAW,NY,13101,05/01/2000,,
POLKVILLE CRUSHED STONE,7-1122-00049/00031,http://www.dec.ny.gov/dardata/boss/afs/permits/711220004900031.pdf,3779 US RTE 11,MCGRAW,NY,13101,11/15/1999,,
CORTLAND ASPHALT PRODUCTS,7-1122-00097/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/711220009700003.pdf,1911 LORING CROSSING RD,CORTLAND,NY,13045,09/11/2000,,
WM CANASTOTA RENEWABLE ENERGY,7-2538-00037/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/725380003700001.pdf,6639 BUYEA RD,CANASTOTA,NY,13032,08/22/2008,,
LEMOYNE COLLEGE,7-3115-00364/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/731150036400001.pdf,1419 SALT SPRINGS ROAD,SYRACUSE,NY,13214,05/06/2003,,
G A BRAUN INC,7-3122-00528/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/731220052800001.pdf,79 GENERAL IRWIN BLVD,NORTH SYRACUSE,NY,13212,12/18/2008,,
BRISTOL-MYERS SQUIBB COMPANY,7-3126-00016/00267,http://www.dec.ny.gov/dardata/boss/afs/permits/731260001600267.pdf,6000 THOMPSON RD,SYRACUSE,NY,13221,10/23/2002,,
CARRIER CORP THOMPSON RD SITE,7-3126-00018/00197,http://www.dec.ny.gov/dardata/boss/afs/permits/731260001800197.pdf,6304 THOMPSON RD,SYRACUSE,NY,13221,08/16/2001,,
PAPER CONVERSIONS INC,7-3126-00151/00011,http://www.dec.ny.gov/dardata/boss/afs/permits/731260015100011.pdf,6761 THOMPSON ROAD,SYRACUSE,NY,13211,02/20/2003,,
METALICO ALUMINUM RECOVERY INC,7-3126-00277/00037,http://www.dec.ny.gov/dardata/boss/afs/permits/731260027700037.pdf,6223 THOMPSON RD,EAST SYRACUSE,NY,13206,04/02/2007,04/01/2017,
CRUCIBLE INDUSTRIES,7-3132-00007/00021,http://www.dec.ny.gov/dardata/boss/afs/permits/731320000700021.pdf,575 STATE FAIR BLVD,GEDDES,NY,13209,07/01/1999,,
CRUCIBLE INDUSTRIES,7-3132-00007/00023,http://www.dec.ny.gov/dardata/boss/afs/permits/731320000700023.pdf,575 STATE FAIR BLVD,GEDDES,NY,13209,06/07/1999,,
CRUCIBLE INDUSTRIES,7-3132-00007/00025,http://www.dec.ny.gov/dardata/boss/afs/permits/731320000700025.pdf,575 STATE FAIR BLVD,GEDDES,NY,13209,02/07/2001,,
ROCKTENN,7-3132-00055/00030,http://www.dec.ny.gov/dardata/boss/afs/permits/731320005500030.pdf,53 INDUSTRIAL DR,SYRACUSE,NY,13204,04/14/1998,,
ROCKTENN,7-3132-00055/00033,http://www.dec.ny.gov/dardata/boss/afs/permits/731320005500033.pdf,53 INDUSTRIAL DR,SYRACUSE,NY,13204,01/31/2000,,
ROCKTENN,7-3132-00055/00035,http://www.dec.ny.gov/dardata/boss/afs/permits/731320005500035.pdf,53 INDUSTRIAL DR,SYRACUSE,NY,13204,03/01/2001,,
ROCKTENN,7-3132-00055/00036,http://www.dec.ny.gov/dardata/boss/afs/permits/731320005500036.pdf,53 INDUSTRIAL DR,SYRACUSE,NY,13204,07/10/2002,,
ROCKTENN,7-3132-00055/00037,http://www.dec.ny.gov/dardata/boss/afs/permits/731320005500037.pdf,53 INDUSTRIAL DR,SYRACUSE,NY,13204,11/02/2012,,
ANHEUSER BUSCH BALDWINSVILLE BREWERY,7-3136-00002/00092,http://www.dec.ny.gov/dardata/boss/afs/permits/731360000200092.pdf,2885 BELGIUM RD,BALDWINSVILLE,NY,13027,12/06/2011,,
SPECIALIZED PACKAGING RADISSON LLC,7-3136-00054/00006,http://www.dec.ny.gov/dardata/boss/afs/permits/731360005400006.pdf,8800 SIXTY RD,BALDWINSVILLE,NY,13027,08/04/2000,,
COOPER-CROUSE-HINDS LLC,7-3148-00002/00078,http://www.dec.ny.gov/dardata/boss/afs/permits/731480000200078.pdf,WOLF & SEVENTH NORTH STS,SYRACUSE,NY,13221,11/09/1999,,
SUNY OSWEGO,7-3542-00068/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/735420006800002.pdf,RANDOLPH ST - IROQUOIS TRAIL & SWEET RD,OSWEGO,NY,13126,05/05/2008,,
BARRETT PAVING MATERIALS INC,7-3554-00028/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/735540002800005.pdf,120 HUNTLEY RD,PHOENIX,NY,13135,12/11/2003,,
SOUTHERN GRAPHIC SYSTEMS LLC,7-3554-00088/00004,http://www.dec.ny.gov/dardata/boss/afs/permits/735540008800004.pdf,67 CO RTE 59,PHOENIX,NY,13135,06/26/2014,06/25/2024,
NOVELIS CORPORATION,7-3556-00001/00106,http://www.dec.ny.gov/dardata/boss/afs/permits/735560000100106.pdf,448 CO RTE 1A,OSWEGO,NY,13126,01/28/2011,,
NOVELIS CORPORATION,7-3556-00001/00108,http://www.dec.ny.gov/dardata/boss/afs/permits/735560000100108.pdf,448 CO RTE 1A,OSWEGO,NY,13126,09/30/2013,09/29/2023,
FULTON ETHANOL PLANT,7-3558-00084/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/735580008400003.pdf,376 OWEN RD,FULTON,NY,13069,09/14/2004,,
HADCO - OWEGO,7-4930-00013/00087,http://www.dec.ny.gov/dardata/boss/afs/permits/749300001300087_r1.pdf,1200 TAYLOR RD,OWEGO,NY,13827,10/20/2009,,
LOCKHEED MARTIN MISSION SYSTEMS AND TRAINING,7-4930-00016/00277,http://www.dec.ny.gov/dardata/boss/afs/permits/749300001600277_r1.pdf,1801 ST RTE 17C,OWEGO,NY,13827,08/11/2014,08/10/2024,
INDUSTRIAL PAINT SERVICES,7-4930-00019/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/749300001900003.pdf,60-62 W MAIN ST,OWEGO,NY,13827,09/07/2000,,
VANGUARD PRINTING LLC,7-5024-00049/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/750240004900007.pdf,17 HALLWOODS RD & ST RTE 13,DRYDEN,NY,13053,11/03/2004,,
BORG WARNER ITHACA LLC,7-5032-00017/00065,http://www.dec.ny.gov/dardata/boss/afs/permits/750320001700065.pdf,800 WARREN RD,ITHACA,NY,14850,08/01/2013,07/31/2023,
ARNOT OGDEN MEDICAL CENTER,8-0704-00004/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/807040000402001.pdf,600 ROE AVE,ELMIRA,NY,14905,02/01/2008,,
EASTERN METAL OF ELMIRA,8-0704-00012/00004,http://www.dec.ny.gov/dardata/boss/afs/permits/807040001200004.pdf,1430 SULLIVAN ST,ELMIRA,NY,14901,08/31/1998,,
NYS ELMIRA CORRECTIONAL FACILITY,8-0704-00029/00018,http://www.dec.ny.gov/dardata/boss/afs/permits/807040002900018.pdf,DAVIS ST,ELMIRA,NY,14902,08/06/2012,,
CORNING INNOVATION SUPPORT CENTER,8-0724-00007/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/807240000702001.pdf,673 CO RTE 64,BIG FLATS,NY,14814,09/08/2014,09/07/2024,
CATLIN HILL COMPRESSOR STATION,8-0726-00058/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/807260005800002.pdf,BROWN & CEMETERY RDS,CATLIN,NY,14812,08/25/2005,,
CAF (USA) INC,8-0730-00001/00024,http://www.dec.ny.gov/dardata/boss/afs/permits/807300000100024.pdf,300 E 18TH ST,ELMIRA HEIGHTS,NY,14903,07/08/1998,,
SOUTHPORT CORRECTIONAL FACILITY,8-0736-00017/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/807360001700003.pdf,236 BOB MASIA DR,PINE CITY,NY,14871,07/10/2000,,
GRAHAM CORPORATION,8-1802-00016/00015,http://www.dec.ny.gov/dardata/boss/afs/permits/818020001600015.pdf,20 FLORENCE AVE,BATAVIA,NY,14020,04/09/2015,04/08/2025,
MULLER QUAKER DAIRY LLC,8-1824-00144/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/818240014400001.pdf,5140 AG PARK DR W,BATAVIA,NY,,10/02/2012,,
BASKIN LIVESTOCK,8-1828-00030/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/818280003000003.pdf,9778 CREEK RD,BATAVIA,NY,14020,05/22/2012,,
LAPP INSULATORS LLC,8-1836-00007/00153,http://www.dec.ny.gov/dardata/boss/afs/permits/818360000700153.pdf,130 GILBERT ST,LEROY,NY,14482,08/02/2011,,
BONDUELLE USA INC - OAKFIELD FACILITY,8-1838-00001/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/818380000100005.pdf,40 STEVENS ST,OAKFIELD,NY,14125,10/03/2008,,
EMPIRE CONNECTOR - OAKFIELD COMPRESSOR STATION,8-1838-00026/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/818380002600001.pdf,LOCKPORT RD - N SIDE - W OF FISHER RD,OAKFIELD,NY,,09/12/2006,,
HANSON AGG STAFFORD QUARRY,8-1844-00013/00022,http://www.dec.ny.gov/dardata/boss/afs/permits/818440001300022.pdf,5870 MAIN RD|ST RTE 5 - S SIDE - W OF CO RTE 28,STAFFORD,NY,14143,12/23/1998,,
KRAFT FOODS INC  AVON PLANT,8-2420-00011/00008,http://www.dec.ny.gov/dardata/boss/afs/permits/824200001100008.pdf,140 SPRING ST,AVON,NY,14414,07/24/1998,,
SENECA FOODS- LEICESTER PLANT,8-2430-00004/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/824300000400005.pdf,5705 ST RTE 36,LEICESTER,NY,14481,06/14/2001,,
BAUSCH AND LOMB OPTICS CENTER,8-2614-00136/00139,http://www.dec.ny.gov/dardata/boss/afs/permits/826140013600139.pdf,1400 NORTH GOODMAN ST,ROCHESTER,NY,14692,10/25/2013,10/24/2023,
EASTMAN BUSINESS PARK,8-2614-00205/01805,http://www.dec.ny.gov/dardata/boss/afs/permits/826140020501805.pdf,1999 LAKE AVE,ROCHESTER,NY,14652,05/14/1999,,
FLOWER CITY TISSUE MILLS CO,8-2614-00227/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/826140022700005.pdf,700 DRIVING PK AVE,ROCHESTER,NY,14613,08/30/1999,,
NYS ROCHESTER PSYCHIATRIC CENTER,8-2614-00341/00009,http://www.dec.ny.gov/dardata/boss/afs/permits/826140034100009.pdf,1111 ELMWOOD AVE,ROCHESTER,NY,14620,01/24/2000,,
ROCHESTER TERMINAL,8-2614-00633/00014,http://www.dec.ny.gov/dardata/boss/afs/permits/826140063300014.pdf,275 MCKEE RD,ROCHESTER,NY,14611,04/07/1999,,
ROCHESTER DISTRICT HEATING COOPERATIVE,8-2614-00709/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/826140070900005.pdf,15 - 17 LAWN ST,ROCHESTER,NY,14604,07/21/2008,,
IOLA POWERHOUSE & COGEN FACILITY,8-2614-00795/00004,http://www.dec.ny.gov/dardata/boss/afs/permits/826140079500004_r1.pdf,444 E HENRIETTA RD|FLEET MAINTENANCE GARAGE,ROCHESTER,NY,14620,04/22/2014,04/21/2024,
MONROE COMMUNITY COLLEGE COGEN FACILITY,8-2620-00129/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/826200012900001_r1.pdf,1000 E HENRIETTA RD,ROCHESTER,NY,14623,04/17/2014,04/16/2024,
GATES QUARRY / ASPHALT PROCESSING PLANT,8-2626-00049/00009,http://www.dec.ny.gov/dardata/boss/afs/permits/826260004900009.pdf,1075 BUFFALO RD & 900 HOWARD RD,GATES,NY,14624,02/24/2004,,
ROCHESTER TERMINAL -  NORTH ALBANY TERMINAL CO LLC,8-2626-00070/00009,http://www.dec.ny.gov/dardata/boss/afs/permits/826260007000009.pdf,1935 LYELL AVE,ROCHESTER,NY,14606,03/18/2014,03/17/2024,
WEGMANS BAKERY,8-2626-00089/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/826260008900001.pdf,1500 BROOKS AVE,ROCHESTER,NY,14603,06/22/1999,,
PHOTONAMICS,8-2626-00103/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/826260010300001.pdf,558 ELMGROVE ROAD,ROCHESTER,NY,14606,01/25/2000,,
ROCHESTER TECHNOLOGY PARK,8-2626-00109/00010,http://www.dec.ny.gov/dardata/boss/afs/permits/826260010900010.pdf,789 ELMGROVE RD,ROCHESTER,NY,14624,12/21/2011,,
KODAK MANITOU,8-2626-00114/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/826260011400002.pdf,200 WALLACE WAY BLDG 9,ROCHESTER,NY,14624,06/01/2007,,
HAMMER PACKAGING CORP,8-2626-00135/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/826260013500002.pdf,234 WALLACE WAY,ROCHESTER,NY,,04/01/2015,03/31/2025,
EXELIS INC,8-2628-00750/00002,http://www.dec.ny.gov/dardata/boss/afs/permits/826280075000002.pdf,800 LEE RD - BLDG 601,GREECE,NY,,04/01/2015,03/31/2025,
IROQUOIS ROCK HENRIETTA PLT,8-2632-00032/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/826320003200003.pdf,60 RIDGELAND DR,ROCHESTER,NY,14623,03/20/2006,,
DELPHI AUTOMOTIVE SYSTEMS - HENRIETTA,8-2632-00138/00006,http://www.dec.ny.gov/dardata/boss/afs/permits/826320013800006.pdf,5500 W HENRIETTA RD,HENRIETTA,NY,14586,06/21/1999,,
MWI FACILITY,8-2632-00317/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/826320031700001.pdf,1269 BRIGHTON-HENRIETTA TOWNLINE RD,HENRIETTA,NY,14623,10/30/2006,,
BAKER COMMODITIES/STAPPENBECK,8-2642-00003/00009,http://www.dec.ny.gov/dardata/boss/afs/permits/826420000300009.pdf,2268 BROWNCROFT BLVD,PENFIELD,NY,14625,04/13/1999,,
ROCHESTER ASPHALT PENFIELD PLT,8-2642-00029/00011,http://www.dec.ny.gov/dardata/boss/afs/permits/826420002900011.pdf,746 WHALEN RD,PENFIELD,NY,14526,02/14/2000,,
SUNY AT BROCKPORT,8-2652-00024/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/826520002400005.pdf,350 NEW CAMPUS DR,BROCKPORT,NY,14420,07/29/2004,,
SWEDEN INDUSTRIAL CENTER,8-2652-00097/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/826520009700001.pdf,4 OWENS RD,BROCKPORT,NY,14420,07/24/2007,07/23/2017,
XEROX JOSEPH C WILSON CTR FOR TECHNOLOGY,8-2654-00064/01198,http://www.dec.ny.gov/dardata/boss/afs/permits/826540006401198.pdf,800 PHILLIPS RD,WEBSTER,NY,14580,12/20/2001,,
XEROX JOSEPH C WILSON CTR FOR TECHNOLOGY,8-2654-00064/01201,http://www.dec.ny.gov/dardata/boss/afs/permits/826540006401201.pdf,800 PHILLIPS RD,WEBSTER,NY,14580,11/22/2010,,
XEROX JOSEPH C WILSON CTR FOR TECHNOLOGY,8-2654-00064/01203,http://www.dec.ny.gov/dardata/boss/afs/permits/826540006401203.pdf,800 PHILLIPS RD,WEBSTER,NY,14580,06/16/2015,06/15/2025,
UNIVERSITY OF ROCHESTER,8-2699-00059/00027,http://www.dec.ny.gov/dardata/boss/afs/permits/826990005900027.pdf,390 ELMWOOD AVE,ROCHESTER,NY,14323,01/01/2005,,
SENECA FOODS CORP,8-3230-00008/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/832300000800005.pdf,100 GAMBEE RD,GENEVA,NY,14456,08/20/2001,,
MANCHESTER HOT MIX ASPHALT FACILITY,8-3236-00022/00010,http://www.dec.ny.gov/dardata/boss/afs/permits/832360002200010.pdf,1719 LOVERS LN|CO RD 7,MANCHESTER,NY,14504,08/20/1999,,
NYS ALBION/ORLEANS CORRECTIONAL FACILITY,8-3420-00015/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/834200001500007_r1.pdf,3595 STATE SCHOOL RD - ALBION CAMPUS|3531 GAINES BASIN RD - ORLEANS CAMPUS,ALBION,NY,14411,06/04/2014,06/03/2024,
WILSON QUARRY,8-3422-00007/00015,http://www.dec.ny.gov/dardata/boss/afs/permits/834220000700015_r1.pdf,14120 WEST LEE RD,ALBION,NY,14411,08/25/2015,08/24/2025,
BRUNNER INTERNATIONAL INC,8-3434-00033/00013,http://www.dec.ny.gov/dardata/boss/afs/permits/834340003300013.pdf,3959 BATES RD,MEDINA,NY,14103,01/12/2006,,
BAXTER HEALTHCARE,8-3434-00046/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/834340004600001.pdf,711 PARK AVE,MEDINA,NY,14103,01/22/2002,,
F & H METAL FINISHING CO,8-3436-00003/00007,http://www.dec.ny.gov/dardata/boss/afs/permits/834360000300007.pdf,700 GENESEE ST,MEDINA,NY,14103,10/04/1999,,
SHELBY ETHANOL PLANT,8-3436-00031/00003,http://www.dec.ny.gov/dardata/boss/afs/permits/834360003100003.pdf,4141 BATES RD,MEDINA,NY,14103,09/01/2006,,
WAGNER HARDWOODS,8-4422-00001/02001,http://www.dec.ny.gov/dardata/boss/afs/permits/844220000102001.pdf,RT 224 & CO RTE 12,CAYUTA,NY,14824,10/10/2002,,
CARGILL SALT CO- WATKINS GLEN PLANT,8-4424-00001/00030,http://www.dec.ny.gov/dardata/boss/afs/permits/844240000100030.pdf,518 E 4TH ST,WATKINS GLEN,NY,14891,10/29/2012,10/25/2022,
COLUMBIA GAS DUNDEE COMPRESSOR STATION,8-4432-00041/00034,http://www.dec.ny.gov/dardata/boss/afs/permits/844320004100034.pdf,4620 ST RTE 226,ROCK STREAM,NY,14878,03/30/1998,,
SENECA STONE CORP,8-4522-00007/00011,http://www.dec.ny.gov/dardata/boss/afs/permits/845220000700011.pdf,CO RTE 121 - N SIDE - W OF HOSTER RD,FAYETTE,NY,13065,10/07/1999,,
WILLARD DRUG TREATMENT CENTER,8-4528-00002/00011,http://www.dec.ny.gov/dardata/boss/afs/permits/845280000200011.pdf,7116 CO RTE 132,WILLARD,NY,14588,10/01/1999,,
FIVE POINTS CORRECTIONAL FACILITY,8-4530-00075/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/845300007500001.pdf,6600 ST RTE 96|CALLER BOX 400,ROMULUS,NY,14541,08/06/1999,,
TARJAC INC,8-4532-00099/02005,http://www.dec.ny.gov/dardata/boss/afs/permits/845320009902005.pdf,2241 ST RTE 414,WATERLOO,NY,13165,01/23/2006,,
SCEPTER INC - SENECA FALLS OPERATIONS,8-4532-00105/00001,http://www.dec.ny.gov/dardata/boss/afs/permits/845320010500001.pdf,11 LAMB RD,SENECA FALLS,NY,13148,08/31/1998,,
EVANS CHEMETICS,8-4538-00003/00099,http://www.dec.ny.gov/dardata/boss/afs/permits/845380000300099.pdf,228 E MAIN ST,WATERLOO,NY,13165,05/08/2008,,
FRAZIER INDUSTRIAL CO,8-4538-00004/00013,http://www.dec.ny.gov/dardata/boss/afs/permits/845380000400013.pdf,1291 WATERLOO GENEVA RD,WATERLOO,NY,13165,03/14/2007,,
ALSTOM - HORNELL MOTOR SHOP,8-4606-00016/00065,http://www.dec.ny.gov/dardata/boss/afs/permits/846060001600065.pdf,SHAWMUT PARKWAY,HORNELL,NY,14843,04/08/1999,,
STERN & STERN INDUSTRIES INC,8-4606-00039/00005,http://www.dec.ny.gov/dardata/boss/afs/permits/846060003900005_0.pdf,188 THACHER ST,HORNELL,NY,14843,07/20/2001,,
